編號	地址
33878 >>> 高雄市楠梓區後昌路1187號
33885 >>> 高雄市楠梓區藍田路962號
33890 >>> 高雄市楠梓區壽民路58號
33893 >>> 高雄市楠梓區大學西路815號1樓
33892 >>> 高雄市楠梓區新昌街39之1號
33913 >>> 高雄市左營區緯六路250號
33917 >>> 高雄市茄萣區仁愛路二段157號
33924 >>> 高雄市楠梓區內環北路109號2樓
33949 >>> 高雄市林園區王公路341號
33953 >>> 高雄市林園區仁愛路129號
33963 >>> 高雄市鳳山區鳳北路63號2樓
33965 >>> 高雄市鳳山區鳳頂路1000號 教勤營大樓
33971 >>> 高雄市鳳山區鳳頂路1000號105大樓
33980 >>> 高雄市鳳山區新康街241號
33983 >>> 高雄市鳳山區力行路81號
33985 >>> 高雄市鳳山區工協街26號
33991 >>> 高雄市鳳山區自由路204號
33992 >>> 高雄市鳳山區中山路223號
33996 >>> 高雄市鳳山區龍成路58號
34000 >>> 高雄市鳳山區文衡路343號
34005 >>> 高雄市鳳山區鳳甲路491號
34008 >>> 高雄市鳳山區五福里五甲三路75號
34012 >>> 高雄市鳳山區鳳松路108號1樓
34013 >>> 高雄市鳳山區博愛路221號
34014 >>> 高雄市鳳山區大明路142號
34022 >>> 高雄市鳳山區中崙四路6號
34023 >>> 高雄市鳳山區國富路25號
34025 >>> 高雄市鳳山區海洋一路81號
34028 >>> 高雄市鳳山區凱旋路437號1樓
34035 >>> 屏東縣里港鄉永樂路4號
34036 >>> 高雄市大樹區中興東路7號
34043 >>> 高雄市大樹區溪埔里溪埔路369號
34037 >>> 高雄市大樹區實踐路61號
34050 >>> 高雄市美濃區成功路218號
34051 >>> 高雄市美濃區中正路一段21號
34053 >>> 高雄市美濃區中正路二段819號
34059 >>> 高雄市杉林區清水路46號
34063 >>> 高雄市梓官區中正路137號
34068 >>> 屏東縣高樹鄉南興路141-5號
34072 >>> 嘉義縣竹崎鄉中和村石棹22之27號
34071 >>> 嘉義縣番路鄉觸口村1-10號
34074 >>> 嘉義縣番路鄉下坑村下坑４６號
34073 >>> 嘉義縣番路鄉公田村龍頭18號
34078 >>> 嘉義縣中埔鄉隆興村汴頭60號
34075 >>> 嘉義縣中埔鄉社口村檨仔林23-2號
34079 >>> 嘉義縣番路鄉下坑村菜公店92號
34089 >>> 嘉義縣竹崎鄉中和村奮起湖178之1號
34090 >>> 南投縣信義鄉同和巷8號1樓
34116 >>> 雲林縣古坑鄉崁腳村五鄰新興100號
34118 >>> 嘉義縣梅山鄉太平村下坑仔5號
34121 >>> 台東縣台東市文昌路2號1樓
34122 >>> 新竹市香山區延平路二段82號
34133 >>> 高雄市三民區平等路91號
25642 >>> 台北市大同區酒泉街25號
25647 >>> 台北市大同區承德路三段55號
25656 >>> 台北市大同區民生西路95號
25713 >>> 台北市台北市中正區忠孝西路一段47號B1
25732 >>> 台北市士林區延平北路六段122號1樓
25740 >>> 新北市三重區大同南路148號
25833 >>> 台北市中正區信義路一段21之3號B1
25845 >>> 台北市中正區中山南路20號B1
25966 >>> 台北市松山區民權東路三段160巷9號1樓
26037 >>> 台北市內湖區瑞光路517號1樓
26053 >>> 台北市萬華區西園路一段153號B1
26099 >>> 台北市萬華區民和街10號
26120 >>> 台北市萬華區寶興街43號1樓
26297 >>> 台北市內湖區瑞光路188巷60號1樓
26683 >>> 台北市北投區知行路282號1樓
26870 >>> 台北市信義區中坡南路38號1樓
26930 >>> 台北市南港區富康街86號1樓
26939 >>> 台北市南港區園區街3號2樓
26963 >>> 台北市南港區福德街348號
27090 >>> 台北市內湖區陽光街349號
27139 >>> 新北市金山區中山路305號
27140 >>> 新北市金山區中山路143號
27143 >>> 新北市萬里區大鵬里頂社1號
27187 >>> 新北市汐止區福德一路6號
27289 >>> 新北市蘆洲區民族路178號
27325 >>> 基隆市仁愛區仁五路35號1樓
27366 >>> 新北市貢寮區興隆街22號1樓
27420 >>> 新北市板橋區府中路29-1號
27494 >>> 新北市板橋區金門街206號
27514 >>> 新北市板橋區光武街22號1樓
27622 >>> 基隆市安樂區樂利三街8巷16號B4
27630 >>> 基隆市仁愛區愛四路56號
27656 >>> 基隆市信義區義七路40號格致樓1樓
27773 >>> 新北市汐止區樟樹一路113號
27807 >>> 新北市新店區安民街133巷9號
27815 >>> 新北市石碇區碇坪路一段132號
27832 >>> 新北市新店區檳榔路29巷2號
27980 >>> 新北市土城區民生街4號B1
28110 >>> 新北市樹林區南園里大成路10號
28116 >>> 新北市土城區中山路3號B1
28228 >>> 新北市三峽區大學路17號
28406 >>> 新北市中和區中和路480號1樓
28441 >>> 新北市中和區景平路71-2號
28599 >>> 新北市樹林區味王街1號
28604 >>> 新北市樹林區三俊街127號1樓
28647 >>> 新北市樹林區光華街2號
28661 >>> 新北市樹林區中正路789號
28805 >>> 新北市三重區自強路三段30號
28808 >>> 新北市三重區中華路113號
28861 >>> 新北市三重區五華街45號
28868 >>> 新北市三重區集美街211號
28950 >>> 新北市淡水區新民街180巷18號
28994 >>> 新北市蘆洲區和平路122號
29034 >>> 新北市蘆洲區得勝街67號
29088 >>> 新北市新莊區建國一路50號
29113 >>> 新北市新莊區福營路336號
29147 >>> 新北市新莊區自信街77號
29151 >>> 新北市林口區麗園一街4巷1號1-4
29205 >>> 新北市新莊區建中街6號
29238 >>> 新北市中和區員山路504之1號1樓
29268 >>> 新北市林口區林口路78號
29321 >>> 新北市三芝區田心子2號
29466 >>> 桃園市楊梅區永美路393-1號1樓
29547 >>> 新北市淡水區淡金路五段98號
29613 >>> 桃園市中壢區龍岡路三段275號1樓
29858 >>> 桃園市平鎮區平東路571號1樓
29878 >>> 桃園市平鎮區工業六路4號B1
30086 >>> 桃園市龜山區文青路357號
30090 >>> 桃園市龜山區文化一路259號B1(據德樓宿舍)
30107 >>> 桃園市龜山區文學路250號
30112 >>> 桃園市龜山區華亞五路2號7樓
30146 >>> 桃園市桃園區經國路223號1樓
30159 >>> 桃園市桃園區大林路71號1樓
30411 >>> 桃園市桃園區永安北路424之1號
30465 >>> 台中市中區成功路106號
30497 >>> 台中市西區樂群街61之4號
30499 >>> 台中市西區三民路一段172-5號
30574 >>> 桃園市大園區果林村拔子林23之83號
30648 >>> 桃園市桃園區中山路505號1樓
30741 >>> 台中市西區華美街149之1號
30759 >>> 台中市北區綏遠路一段8號
30925 >>> 台中市南屯區嶺東路1號B1
30934 >>> 台中市西屯區中工三路60號
30955 >>> 台中市北區健行路375號1樓
31228 >>> 台中市西屯區朝富路16號
31263 >>> 台中市西屯區西屯路二段297之16號1樓
31356 >>> 台中市太平區東平路620號1樓
31544 >>> 台中市東勢區豐勢路215號
31955 >>> 台中市西屯區福科路520號1樓
32059 >>> 台南市中西區中山路162號B2
32065 >>> 台南市中西區和善街69號1樓
32093 >>> 台南市中西區大同路一段218號
32174 >>> 台南市東區中華東路一段366號1樓
32199 >>> 台南市楠西區鹿田里油車61號之10
32298 >>> 台南市永康區復國一路344號
32301 >>> 台南市安定區保西里安定339之3號1樓
32309 >>> 台南市東區崇德路685號
32412 >>> 台南市永康區忠孝路78號
32418 >>> 台南市北區勝利路138號B1
32434 >>> 台南市麻豆區麻口里麻豆口1-39號
32461 >>> 台南市北區和緯路五段76號1樓
32547 >>> 台南市新市區南科六路2-1號3樓
32726 >>> 嘉義縣大埔鄉大埔村大埔276-6號
32744 >>> 台南市仁德區中洲路一巷200號1樓
32745 >>> 台南市仁德區中洲路一巷220號
32771 >>> 台南市後壁區嘉明里上茄苳146之33號
32811 >>> 台南市新市區南科二路18號5樓
32900 >>> 台南市鹽水區朝琴路143號
32960 >>> 高雄市鼓山區博愛二路345號1樓
33021 >>> 高雄市鹽埕區府北路32號1樓
33023 >>> 高雄市鹽埕區七賢三路1-2號1樓
33055 >>> 高雄市新興區五福二路116號1樓
33066 >>> 高雄市苓雅區興中一路18號1樓
33083 >>> 高雄市苓雅區三多四路21號12樓
33137 >>> 高雄市前鎮區草衙一路41號
33182 >>> 高雄市前鎮區崗山中街255號1樓
33202 >>> 高雄市鳳山區自強二路147號
33257 >>> 高雄市三民區建國二路210號
33267 >>> 高雄市三民區自由一路100號1樓
33452 >>> 高雄市左營區華夏路1761號1樓
33474 >>> 高雄市左營區華夏路1453號1樓
33490 >>> 高雄市左營區民族一路1014號
33516 >>> 高雄市岡山區中山北路158號1樓
33523 >>> 高雄市岡山區岡山路264號
33562 >>> 高雄市左營區富國路112號
33567 >>> 高雄市大社區中山路350號
33611 >>> 高雄市小港區中山四路2號
33626 >>> 高雄市小港區民益路46號
33691 >>> 高雄市大寮區大寮路630號
33843 >>> 高雄市楠梓區中央路22號11樓
33937 >>> 高雄市鳥松區大埤路123號B1
33995 >>> 高雄市鳳山區文衡路558號1樓
34008 >>> 高雄市鳳山區五甲三路75號
34044 >>> 高雄市鳥松區學堂路18號
34074 >>> 嘉義縣番路鄉下坑村下坑46號
