編號		地址
47914 >>> 台南市佳里區延平路91號2樓
47915 >>> 台南市佳里區安南路129號
47916 >>> 台南市佳里區延平路124號
47917 >>> 台南市佳里區仁愛路182號
47918 >>> 台南市佳里區義民街126號
47920 >>> 台南市佳里區延平路120號
47935 >>> 台南市仁德區中正路二段453號
47945 >>> 台南市善化區中山路435號
47997 >>> 雲林縣虎尾鎮北平路5號
47999 >>> 雲林縣北港鎮公園路81號
48000 >>> 雲林縣虎尾鎮西安街4號
48001 >>> 高雄市林園區福興街18號
48002 >>> 雲林縣西螺鎮平和南路350號
48006 >>> 台南市鹽水區中正路160號
48007 >>> 高雄市岡山區大仁北路96之1號
48009 >>> 嘉義市東區民權路192號
48021 >>> 高雄市阿蓮區忠孝路145號
48023 >>> 高雄市阿蓮區中山路60號
48025 >>> 高雄市阿蓮區中正路727號
48028 >>> 高雄市旗山區大仁街1-1號
48029 >>> 高雄市鳳山區瑞順街52號1樓
48035 >>> 台南市白河區中山路19號
48038 >>> 台南市鹽水區新中路106號
48040 >>> 嘉義縣水上鄉中興路285號
48042 >>> 台南市新營區中山路211巷2-14號
48046 >>> 台南市新營區中山路213號
48063 >>> 嘉義縣水上鄉嘉柳公路179之17號
48064 >>> 嘉義縣水上鄉中山路二段71號
48066 >>> 嘉義縣中埔鄉中山路五段860號
48067 >>> 嘉義縣中埔鄉頂中下街3-1號
48068 >>> 嘉義市東區軍輝路91巷4號
48069 >>> 嘉義市西區民生南路926號
48074 >>> 嘉義市東區世賢路四段474號
48078 >>> 嘉義市西區北港路772號
48079 >>> 嘉義市西區中興路27號
48081 >>> 嘉義市西區興業西路49號
48085 >>> 嘉義市西區中興路229號
48086 >>> 嘉義市西區北港路88號
48088 >>> 嘉義市西區友忠路780號
48090 >>> 嘉義市東區民國路246號
48094 >>> 嘉義市東區林森東路484號
48095 >>> 嘉義市西區友忠路780號
48097 >>> 嘉義市西區北興街240號
48099 >>> 嘉義市西區友孝路290號
48118 >>> 台南市新營區新進路207號
48119 >>> 台南市新營區三民路45號
48121 >>> 南投縣竹山鎮前山路一段48號
48122 >>> 雲林縣虎尾鎮光復路206巷42號
48131 >>> 嘉義縣朴子市光復路53號
48132 >>> 嘉義縣朴子市四維路二段13號
48137 >>> 高雄市路竹區中華路106號
48138 >>> 嘉義縣新港鄉中正路21號
48139 >>> 高雄市路竹區東安路12號
48145 >>> 高雄市苓雅區三多二路21號
48147 >>> 高雄市新興區五福二路196號
48158 >>> 嘉義市東區台林街207號
48165 >>> 台南市安平區慶平路188之2號
48174 >>> 台南市永康區中華路149號
48177 >>> 台南市北區臨安路二段133號
48182 >>> 台南市關廟區文衡路301號
48183 >>> 台南市永康區中正南路502號
48185 >>> 嘉義縣鹿草鄉長壽路198號
48186 >>> 高雄市橋頭區橋頭路7號
48189 >>> 台南市新營區府西路257巷16號
48194 >>> 台南市東區北門路一段250號A02室
48195 >>> 台南市東區北門路一段250號1樓之A03-1室
48196 >>> 台南市仁德區中山路711號2F
48197 >>> 高雄市左營區至真路201號
48199 >>> 屏東縣屏東市福建路52號
48202 >>> 高雄市茄萣區金鑾路202號
48203 >>> 高雄市彌陀區中正路108號
48204 >>> 嘉義市東區光華路9號
48212 >>> 高雄市梓官區大舍西路5號
48214 >>> 嘉義市東區長榮街95號
48216 >>> 嘉義縣太保市嘉朴東路一段106號
48218 >>> 嘉義縣新港鄉中山路127號
48220 >>> 嘉義縣溪口鄉民生街55號
48221 >>> 雲林縣北港鎮華勝路364號
48223 >>> 雲林縣斗南鎮大同路285號
48227 >>> 彰化縣二水鄉員集路三段481號
48251 >>> 台南市中西區民權路一段205號3樓
48252 >>> 台南市北區東豐路502號
48253 >>> 台南市東區崇信街99號
48254 >>> 台南市中西區北門路一段119號
48255 >>> 台南市安平區平生路42號
48256 >>> 台南市東區北門路一段96號
48257 >>> 台南市安平區建平十七街231號
48258 >>> 台南市南區南門路305號
48259 >>> 台南市安平區府平路372號
48262 >>> 台南市南區西門路一段635號
48279 >>> 台南市中西區民權路三段400巷21號2樓
48280 >>> 台南市東區北門路一段78號
48281 >>> 台南市東區民族路一段43號
48294 >>> 台南市東區北門路一段226號1樓A7櫃
48322 >>> 台南市六甲區文化街59號
48324 >>> 台南市北區成功路272號
48328 >>> 台南市東區榮譽街92號
48331 >>> 台南市北區開南街49號
48362 >>> 台南市永康區四維街50-3號
48379 >>> 台南市新化區和平街143巷3號
48384 >>> 台南市安平區慶平路431號
48387 >>> 台南市永康區中山南路61號
48390 >>> 台南市新市區富中街195號
48397 >>> 台南市永康區新中街281巷6號4樓
48400 >>> 台南市北區北門路二段573號
48405 >>> 台南市北區北園街99巷10號
48423 >>> 台南市東區東興路316號2F
48429 >>> 台南市東區北門路一段186號
48438 >>> 台南市東區育樂街148巷15號
48439 >>> 台南市東區北門路一段226號A16櫃位
48454 >>> 台南市東區中華東路三段360號
48475 >>> 台南市永康區四維街51巷28弄5號
48477 >>> 台南市鹽水區康樂路100號
48478 >>> 台南市仁德區保安路一段10號
48479 >>> 台南市永康區永興路69號
48482 >>> 台南市永康區大灣路532號
48483 >>> 台南市永康區大橋三街81號
48525 >>> 台南市新營區開元路261號
48545 >>> 高雄市大社區金龍路103號
48546 >>> 嘉義市西區興安街250巷23號
48547 >>> 高雄市左營區自由二路122之3號
48549 >>> 高雄市鼓山區明華路337號
48550 >>> 高雄市湖內區東方路21號11樓
48553 >>> 屏東縣屏東市中正路87號
48554 >>> 高雄市三民區建國二路57號
48555 >>> 高雄市三民區九如二路595號
48557 >>> 台南市新營區中山路20號
48560 >>> 高雄市新興區八德一路308號2樓
48561 >>> 嘉義市西區林森西路478號
48563 >>> 屏東縣屏東市仁愛路77-9號
48564 >>> 高雄市左營區富國路97號
48566 >>> 雲林縣斗六市成功路413號
48567 >>> 台南市東山區中興路67號
48570 >>> 嘉義縣朴子市祥和三路西段190號
48613 >>> 嘉義市西區蘭州四街16號
48615 >>> 嘉義縣民雄鄉建國路二段173號
48617 >>> 嘉義市東區大雅路二段518巷26號
48618 >>> 嘉義市西區國治街23號
48624 >>> 嘉義市東區軍輝路75號
48625 >>> 嘉義市西區博愛路二段520號
48626 >>> 嘉義市西區友忠路321號
48627 >>> 嘉義市西區林森西路496號
48629 >>> 嘉義縣大林鎮民權路29號
48630 >>> 嘉義市西區文化路460號
48631 >>> 嘉義縣朴子市四維路一段569號
48636 >>> 嘉義市西區青年街111號
48638 >>> 嘉義市西區新榮路236號
48659 >>> 嘉義市西區新榮路262號
48660 >>> 嘉義市西區新榮路236號A103櫃
48661 >>> 嘉義市西區林森西路562號
48670 >>> 屏東縣屏東市勝利東路97號
48671 >>> 高雄市新興區五福二路59-9號
48672 >>> 高雄市新興區中山橫路6號
48673 >>> 高雄市新興區中正四路32號之1
48674 >>> 高雄市新興區五福二路37號
48706 >>> 高雄市鹽埕區大禮街67號
48707 >>> 高雄市鹽埕區建國四路215號
48708 >>> 高雄市鹽埕區大公路9號
48713 >>> 高雄市鹽埕區五福四路229巷14號
48716 >>> 高雄市三民區三民街259號
48719 >>> 高雄市三民區建國三路491號
48720 >>> 高雄市鼓山區鼓山二路132號
48729 >>> 高雄市旗津區中洲三路703號
48732 >>> 高雄市三民區博愛一路198號
48733 >>> 高雄市苓雅區復興二路226號
48734 >>> 高雄市苓雅區復興二路116號
48739 >>> 高雄市旗津區大關路29號
48742 >>> 高雄市三民區松江街180號
48745 >>> 高雄市三民區長明街197號
48746 >>> 高雄市苓雅區民權一路3號
48748 >>> 高雄市三民區三民街166號
48749 >>> 高雄市鼓山區九如四路1183號
48750 >>> 高雄市三民區建國一路408號
48752 >>> 高雄市三民區延吉街1巷68號
48753 >>> 高雄市苓雅區廣州二街46號
48754 >>> 高雄市前鎮區鎮東街15號
48758 >>> 高雄市苓雅區五權街111號
48761 >>> 高雄市三民區覺民路649號
48764 >>> 高雄市三民區覺民路649號
48766 >>> 高雄市前鎮區永豐路123號
48767 >>> 高雄市鼓山區九如四路667號
48768 >>> 高雄市鼓山區華豐街108號
48769 >>> 高雄市鼓山區伊犁街75號
48772 >>> 高雄市左營區新庄仔路489號
48773 >>> 高雄市三民區自立一路117號
48776 >>> 高雄市左營區左營大路389號
48777 >>> 高雄市三民區金鼎路326號
48778 >>> 高雄市左營區左營大路288號
48780 >>> 高雄市苓雅區大順三路170號
48781 >>> 高雄市三民區鼎華路238號
48782 >>> 高雄市三民區鼎華路174號
48783 >>> 高雄市三民區哈爾濱街136號
48786 >>> 高雄市三民區大豐二路117號
48788 >>> 高雄市楠梓區後昌路1010號
48791 >>> 高雄市左營區左營大路321號
48796 >>> 高雄市鳳山區新強路123號
48797 >>> 高雄市楠梓區右昌街597號
48798 >>> 高雄市前鎮區瑞隆路245號
48801 >>> 高雄市鳳山區大明路37號
48802 >>> 高雄市三民區九如二路61號
48804 >>> 高雄市梓官區梓官路495號
48805 >>> 高雄市岡山區後興北路61號
48806 >>> 高雄市三民區建興路408號
48807 >>> 高雄市苓雅區河北路142號
48808 >>> 高雄市苓雅區大順三路280號
48809 >>> 高雄市苓雅區三多二路21號
48810 >>> 高雄市苓雅區建國一路13-2號
48812 >>> 高雄市苓雅區英明路154號
48813 >>> 高雄市彌陀區中正路218號
48814 >>> 高雄市苓雅區正言路38號
48817 >>> 高雄市楠梓區是高楠公路1719號
48823 >>> 高雄市苓雅區中正一路267號
48825 >>> 高雄市鳳山區武營路291號
48828 >>> 高雄市新興區五福二路59號
48829 >>> 高雄市前鎮區林森三路44號
48830 >>> 高雄市鳳山區武慶二路130號
48834 >>> 高雄市仁武區大景一街80巷11-1號
48837 >>> 高雄市鳳山區自由路162號
48839 >>> 高雄市鳳山區武營路94號
48843 >>> 高雄市苓雅區武營路402之17號
48845 >>> 高雄市三民區義華路326號
48846 >>> 高雄市鳳山區自由路197號
48847 >>> 高雄市前鎮區永豐路145號
48849 >>> 高雄市前鎮區瑞隆路374號
48851 >>> 高雄市三民區建興路100號
48853 >>> 高雄市鳳山區凱旋路306號
48857 >>> 高雄市大寮區鳳屏一路10號
48858 >>> 高雄市鳳山區瑞春街14巷17號
48861 >>> 高雄市前鎮區鎮洋路2號
48863 >>> 高雄市大寮區四維路170號
48874 >>> 高雄市小港區新豐街85號
48879 >>> 高雄市小港區山明路96號
48880 >>> 高雄市三民區陽明路310號
48889 >>> 高雄市前鎮區和誠街138號
48891 >>> 高雄市前鎮區草衙一路120號1樓
48892 >>> 高雄市前鎮區草衙二路297號
48894 >>> 高雄市前鎮區中華五路977號
48901 >>> 高雄市鳳山區五甲三路70號
48913 >>> 高雄市小港區山明路96號
48920 >>> 高雄市小港區宏平路457號
48923 >>> 高雄市林園區林內路495-1號
48926 >>> 高雄市大寮區鳳林三路190之1號
48927 >>> 高雄市林園區王公路587號
48929 >>> 高雄市仁武區八德中路590號
48932 >>> 高雄市仁武區鳳仁路315號
48938 >>> 高雄市三民區自立一路117號
48940 >>> 高雄市三民區天祥一路215號
48943 >>> 高雄市左營區左營大路610號
48944 >>> 高雄市楠梓區和光街169號
48946 >>> 高雄市林園區王公路587號
48949 >>> 高雄市鳳山區保生路162號
48950 >>> 高雄市橋頭區隆豐路247號
48953 >>> 高雄市林園區王公路417號
48956 >>> 高雄市大社區三民路266號
48958 >>> 高雄市三民區九如一路373號
48960 >>> 高雄市楠梓區右昌街392號
48961 >>> 高雄市楠梓區藍昌路598號
48963 >>> 高雄市楠梓區後昌路1207號
48965 >>> 高雄市楠梓區軍校路918號
48966 >>> 高雄市楠梓區楠梓路13號
48968 >>> 高雄市楠梓區青田街49號
48969 >>> 高雄市楠梓區楠梓路30號
48970 >>> 高雄市楠梓區益群路19號
48971 >>> 高雄市楠梓區創新路22號
48974 >>> 高雄市橋頭區隆豐路247號
48975 >>> 高雄市梓官區嘉展路358號
48976 >>> 高雄市梓官區赤崁東路106之1號
48977 >>> 高雄市梓官區光明路122號
48978 >>> 高雄市大社區中山路332號
48979 >>> 高雄市梓官區大舍南路415號
48981 >>> 高雄市大社區中山路63號
48982 >>> 高雄市梓官區平安街67號
48983 >>> 高雄市橋頭區樹德路246號
48984 >>> 高雄市梓官區梓官路466號
48986 >>> 高雄市楠梓區建楠路24號
48988 >>> 高雄市楠梓區秀群路539巷23號1樓
48989 >>> 高雄市左營區庒仔頂路76號
48991 >>> 高雄市燕巢區中民路663號
48995 >>> 高雄市三民區昭良街53號
48998 >>> 高雄市彌陀區中正西路259之3號
49002 >>> 高雄市大社區旗楠路68-3號
49005 >>> 高雄市三民區鼎金後路98號
49007 >>> 高雄市三民區覺民路577號
49012 >>> 高雄市楠梓區後昌路628號
49013 >>> 高雄市岡山區仁壽路246號
49022 >>> 高雄市岡山區平和路38號
49026 >>> 高雄市旗津區商港街24號
49031 >>> 高雄市小港區孔鳳路596號
49032 >>> 高雄市鳳山區中山西路200號
49036 >>> 高雄市左營區城峰路60號
49038 >>> 高雄市林園區福興街60號
49039 >>> 高雄市阿蓮區忠孝路231號
49041 >>> 高雄市梓官區仁愛路104號
49043 >>> 高雄市路竹區大社路122號
49044 >>> 高雄市岡山區中華路37號
49046 >>> 高雄市岡山區中山南路75號
49049 >>> 高雄市岡山區嘉興路349號
49050 >>> 高雄市湖內區民權路235號
49052 >>> 高雄市楠梓區右昌街132號
49054 >>> 嘉義縣布袋鎮太平路296號
49056 >>> 高雄市小港區鳳林路26之1號
49057 >>> 高雄市小港區漢民路203號
49059 >>> 高雄市小港區鳳林路70號
49061 >>> 高雄市小港區漢民路178號
49062 >>> 高雄市大寮區鳳林一路1之2號
49066 >>> 高雄市大寮區鳳林三路196-5號
49069 >>> 高雄市大寮區內厝路391號1樓
49073 >>> 高雄市林園區福興街18號
49074 >>> 高雄市林園區頂厝路94號
49076 >>> 高雄市林園區沿海路二段195之1號
49087 >>> 高雄市大寮區光明路二段425號
49090 >>> 高雄市三民區大裕路187-3號
49101 >>> 高雄市三民區察哈爾一街17號
49111 >>> 高雄市岡山區維新路62-1號
49112 >>> 高雄市岡山區柳橋東路25之5號
49114 >>> 高雄市岡山區竹圍南街32巷2弄17號
49132 >>> 高雄市路竹區中山路840-1號
49137 >>> 高雄市路竹區中山路536號
49139 >>> 高雄市旗山區中山路76號
49144 >>> 高雄市鳳山區中山東路169號
49154 >>> 高雄市路竹區國昌路407號
49162 >>> 高雄市湖內區中正路二段230號
49163 >>> 高雄市鳳山區瑞竹路190巷5號
49167 >>> 高雄市彌陀區中正西路259號
49175 >>> 高雄市大寮區力行路223號
49177 >>> 雲林縣麥寮鄉仁德路77號
49184 >>> 高雄市鳳山區新富路72號
49185 >>> 高雄市鳳山區八德路447號
49186 >>> 高雄市鳳山區建國路一段53巷117號
49187 >>> 高雄市鳳山區瑞興路124號
49188 >>> 高雄市鳳山區鳳林路180號
49191 >>> 高雄市大寮區鳳林三路719號
49192 >>> 高雄市鳳山區南福街102號
49197 >>> 高雄市鳳山區建國路二段192巷13弄2號
49199 >>> 高雄市大寮區鳳林三路397號
49210 >>> 高雄市大寮區光明路三段
49211 >>> 高雄市大寮區鳳林三路280號
49214 >>> 高雄市大寮區同德街32號
49230 >>> 高雄市三民區大豐二路109號
49234 >>> 高雄市大樹區實踐街55之1號
49235 >>> 高雄市大樹區九曲路227號
49246 >>> 高雄市六龜區中正路49號
49247 >>> 高雄市六龜區中正路98號
49252 >>> 屏東縣里港鄉里港路190號
49253 >>> 屏東縣里港鄉仁和路29號
49254 >>> 屏東縣屏東市中正路568號
49262 >>> 屏東縣高樹鄉華光路8號
49263 >>> 屏東縣高樹鄉興中路231號
49264 >>> 屏東縣屏東市勝利路32號
49265 >>> 屏東縣屏東市廣東路771之1號
49267 >>> 屏東縣屏東市金城街61號
49269 >>> 屏東縣屏東市民生東路56巷12號
49270 >>> 屏東縣鹽埔鄉維新路56號
49271 >>> 屏東縣屏東市廣東路199號
49272 >>> 屏東縣屏東市廣東南路101號
49273 >>> 屏東縣屏東市福建路48號
49275 >>> 屏東縣長治鄉水源路179-9號
49276 >>> 屏東縣內埔鄉昭勝路61號
49277 >>> 屏東縣屏東市勝利路207號
49280 >>> 屏東縣內埔鄉昭勝路56號
49281 >>> 高雄市鳥松區本館路
49283 >>> 高雄市鳥松區大同路2-6號
49295 >>> 高雄市苓雅區文橫二路2巷1號
49296 >>> 高雄市新興區八德一路382號
49297 >>> 高雄市苓雅區建國一路167號
49299 >>> 台東縣池上鄉新生路38號
49300 >>> 台東縣關山鎮和平路5號
49301 >>> 台東縣關山鎮民生路71號
49303 >>> 台東縣鹿野鄉中華路二段12號
49304 >>> 台東縣關山鎮民生路9號
49305 >>> 台東縣關山鎮民權路40號
49306 >>> 台東縣台東市中華路一段500號
49307 >>> 台東縣台東市中華路一段265號
49309 >>> 台東縣池上鄉忠孝路76號
49310 >>> 台東縣台東市新生路217號
49311 >>> 南投縣竹山鎮集山路三段520號
49312 >>> 台東縣台東市中華路二段331號
49313 >>> 雲林縣斗六市石榴路98號
49314 >>> 雲林縣斗六市大同路265號
49315 >>> 台東縣台東市傳廣路220號
49317 >>> 台東縣台東市中華路一段415號
49318 >>> 台東縣台東市新生路726號
49319 >>> 南投縣竹山鎮集山路三段403-1號
49320 >>> 雲林縣斗六市大同路142號
49321 >>> 雲林縣斗六市成功路511號
49322 >>> 雲林縣斗六市內環路713號
49323 >>> 雲林縣斗六市民生路238-1號
49324 >>> 雲林縣斗六市明德北路二段405號
49325 >>> 雲林縣斗六市建成路285號
49326 >>> 雲林縣斗六市城頂街32號
49327 >>> 台東縣台東市中興路一段502號
49328 >>> 花蓮縣富里鄉中山路137號
49329 >>> 南投縣竹山鎮大明路569號
49330 >>> 台東縣台東市傳廣路184號
49331 >>> 台東縣太麻里鄉太麻里街252號
49332 >>> 雲林縣斗六市建成路1巷10號
49333 >>> 雲林縣古坑鄉中山路215巷6號
49334 >>> 雲林縣斗六市內環路735號
49349 >>> 高雄市茄萣區白砂路235巷7號
49355 >>> 嘉義縣新港鄉中山路141號
49378 >>> 屏東縣屏東市大武路327號
49379 >>> 屏東縣屏東市大武路327號
49401 >>> 高雄市三民區建國二路109-14號
49409 >>> 高雄市阿蓮區中正路671號
49412 >>> 高雄市左營區自由二路403號
49414 >>> 高雄市楠梓區後昌路126號1樓
49415 >>> 高雄市仁武區水管路二段371號
49416 >>> 高雄市仁武區仁和南街17巷40號
49418 >>> 高雄市小港區平和路202號
49419 >>> 高雄市小港區漢民路393號
49423 >>> 屏東縣新園鄉臥龍路16號
49432 >>> 屏東縣屏東市瑞光路二段16號
49458 >>> 高雄市鳳山區中山路138-7號
49459 >>> 屏東縣屏東市民族路297之1號
49460 >>> 屏東縣高樹鄉興中路212號
49463 >>> 屏東縣屏東市金城街35號
49467 >>> 屏東縣屏東市大連路11-5號
49468 >>> 高雄市苓雅區四維三路167號
49469 >>> 高雄市苓雅區復興二路160號
49470 >>> 高雄市苓雅區福德三路241號
49471 >>> 高雄市苓雅區武仁街65巷2號
49472 >>> 高雄市苓雅區五福三路103巷12號
49474 >>> 高雄市苓雅區意誠路15號
49475 >>> 高雄市苓雅區四維三路211號
49476 >>> 高雄市苓雅區四維一路272巷2號
49480 >>> 高雄市苓雅區成功一路122號
49481 >>> 高雄市新興區七賢一路25號
49486 >>> 高雄市三民區臥龍路82號
49487 >>> 高雄市鳳山區中山西路189號
49488 >>> 高雄市前鎮區鄭和路24號
49491 >>> 高雄市鳳山區新康街190號
49493 >>> 高雄市三民區建國二路132號
49494 >>> 高雄市三民區建國二路17號
49504 >>> 高雄市鼓山區鼓山二路69號
49505 >>> 高雄市鼓山區裕誠路1563巷32號2樓之1
49512 >>> 高雄市新興區八德一路290號
49513 >>> 高雄市前鎮區復興三路323號
49514 >>> 高雄市三民區鼎中路623號
49515 >>> 高雄市苓雅區凱旋二路93巷
49517 >>> 高雄市新興區同心路79號
49518 >>> 高雄市三民區建國二路109-13號
49523 >>> 高雄市小港區漢民路222號
49524 >>> 高雄市前金區成功一路266-1號B1樓
49536 >>> 高雄市鳳山區青年路一段381號
49539 >>> 高雄市苓雅區中正一路56巷43號
49541 >>> 高雄市鳳山區瑞竹路147號1樓
49542 >>> 高雄市三民區明仁路57號
49543 >>> 高雄市苓雅區三多四路21號B1樓01櫃
49547 >>> 高雄市三民區建國二路119號
49549 >>> 高雄市三民區建國二路109-15號
49556 >>> 嘉義市西區仁愛路334號
49557 >>> 嘉義市西區泰山三街49號
49567 >>> 高雄市三民區中都街75巷50弄1號
49568 >>> 高雄市鹽埕區興華街24巷36號
49569 >>> 高雄市三民區建國二路136號
49572 >>> 高雄市三民區建國二路109-6號
49573 >>> 高雄市三民區建國二路140號1樓
49575 >>> 高雄市三民區長明街299號1樓
49578 >>> 高雄市三民區建國二路128號
49579 >>> 高雄市三民區建國二路140號
49580 >>> 高雄市三民區建國二路126號
49582 >>> 高雄市三民區建國二路109-8號
49583 >>> 高雄市三民區建國二路109之4號
49584 >>> 高雄市鳳山區瑞興路275號
49608 >>> 高雄市左營區重如街15號
49609 >>> 高雄市前鎮區一心二路77號
49610 >>> 高雄市橋頭區仕豐南路123巷
49611 >>> 高雄市三民區十全一路26號
49612 >>> 高雄市左營區文強路234號
49615 >>> 高雄市林園區忠孝西路57號
49617 >>> 屏東縣萬丹鄉社皮路一段162號
49632 >>> 高雄市鳳山區頂庄路220號
49633 >>> 高雄市三民區建國二路109-12號
49634 >>> 高雄市楠梓區常盛街266號1樓
49643 >>> 高雄市前鎮區鎮興路134-1號
49648 >>> 高雄市鳳山區林森路188號
49650 >>> 高雄市前鎮區中華五路789號
49651 >>> 高雄市小港區桂陽路70號
49654 >>> 高雄市前鎮區和誠街11號
49656 >>> 高雄市前鎮區瑞隆路316號
49658 >>> 高雄市鳳山區五甲三路166號
49693 >>> 高雄市左營區文直路35號15樓
49694 >>> 高雄市左營區崇德路263號
49696 >>> 高雄市鳳山區中崙四路20號
49697 >>> 高雄市鳳山區新富路500號
49698 >>> 高雄市左營區辛亥路332號
49699 >>> 高雄市三民區大順二路861號8室
49700 >>> 高雄市仁武區慈勇三街7號
49701 >>> 高雄市大寮區鳳林三路710號
49702 >>> 高雄市旗山區延平一路491-1號
49703 >>> 高雄市大寮區萬丹路52號
49704 >>> 屏東縣潮州鎮興隆路112號
49705 >>> 高雄市鳳山區二成街42號
49711 >>> 高雄市楠梓區益群路75號
49712 >>> 高雄市楠梓區後昌路837巷15號
49714 >>> 高雄市楠梓區惠民路138號
49716 >>> 高雄市楠梓區德賢路555巷16號15樓
49717 >>> 高雄市楠梓區常德路240巷23弄54號
49718 >>> 高雄市楠梓區盛昌街125號
49719 >>> 高雄市楠梓區監理南街76號
49722 >>> 高雄市三民區明誠一路128號
49723 >>> 高雄市楠梓區德民路962.966號
49725 >>> 高雄市彌陀區中正西路30號
49727 >>> 高雄市左營區重愛路22巷6號
49730 >>> 高雄市仁武區永仁街386號
49731 >>> 高雄市左營區文川路513號
49736 >>> 高雄市彌陀區中山路17號
49743 >>> 高雄市仁武區京中四街223號
49744 >>> 高雄市仁武區鳳仁路165 巷40-3號
49745 >>> 高雄市仁武區仁慈路50號
49746 >>> 高雄市左營區榮德街34巷8號
49747 >>> 高雄市左營區重愛路426號
49748 >>> 高雄市左營區文慈路301號
49749 >>> 高雄市左營區重上街246號
49750 >>> 高雄市大樹區學城路一段1號
49753 >>> 高雄市左營區孟子路422號
49762 >>> 高雄市鳳山區自強一路132號
49766 >>> 高雄市鳳山區新安街85號
49770 >>> 高雄市鳳山區祥和街82號
49771 >>> 高雄市大寮區進學路87號
49780 >>> 高雄市左營區華夏路588號
49781 >>> 高雄市左營區文敬路20號
49782 >>> 高雄市大寮區義發路17號
49783 >>> 高雄市楠梓區右昌街609號
49786 >>> 高雄市左營區博愛二路777號
49789 >>> 高雄市左營區重平路18號
49806 >>> 高雄市茄萣區信義路三段26巷35弄26號
49807 >>> 高雄市湖內區中山路二段170號
49808 >>> 高雄市路竹區中華路126號
49810 >>> 屏東縣屏東市中華路115號
49812 >>> 屏東縣內埔鄉壽比路723號
49814 >>> 高雄市林園區仁愛路202號
49815 >>> 台東縣台東市南京路141號
49866 >>> 台東縣池上鄉中山路202號
49867 >>> 台東縣池上鄉慶福路
49872 >>> 嘉義市東區林森東路392-10號
49874 >>> 嘉義縣竹崎鄉民生路25號
49875 >>> 嘉義市西區四維路261號
49876 >>> 南投縣竹山鎮大忠路96號
49877 >>> 嘉義市東區林森西路526號
49878 >>> 雲林縣斗六市鎮北路105號之2
49879 >>> 嘉義市西區博愛路一段
49880 >>> 雲林縣斗六市大同路300-16號
49881 >>> 雲林縣斗六市雲林路二段460號
49882 >>> 嘉義市西區民生北路218號
49886 >>> 嘉義市西區新榮路236號1樓111室
49887 >>> 雲林縣斗六市明德北路三段359巷15號
49888 >>> 嘉義縣民雄鄉文化路50號
49889 >>> 屏東縣內埔鄉壽比路279號
49890 >>> 屏東縣屏東市自由路450號
49891 >>> 台東縣台東市豐樂路6號
49893 >>> 台東縣台東市廣東路152號
49894 >>> 台東縣台東市中正路251巷28號
49895 >>> 屏東縣內埔鄉光明路256號
