編號		地址
40399 >>> 新北市土城區金城路三段33巷10號
40509 >>> 新北市土城區福安街33號
41155 >>> 桃園市桃園區慈光街113號
40575 >>> 桃園市桃園區榮華街63巷29號
41179 >>> 桃園市桃園區上海路54、56號
40596 >>> 桃園市桃園區南豐街236號
40734 >>> 新北市泰山區新民路14巷3號
40311 >>> 新北市泰山區全興路103號
40732 >>> 新北市泰山區泰林路二段559號
40731 >>> 新北市泰山區民族街1號
41777 >>> 台中市太平區樹孝路145號
41555 >>> 台中市太平區長億路24號
41375 >>> 台中市太平區振福路500號
41560 >>> 台中市太平區新平路一段211號
41382 >>> 台中市太平區大源路2之11號
41508 >>> 台中市太平區大興路142號
41557 >>> 台中市太平區鵬儀路90號
41461 >>> 台中市北區山西路二段61號
41439 >>> 台中市南屯區忠勇路20號
41504 >>> 台中市西屯區中康街141、143號
41322 >>> 台中市西屯區長安路二段110號
41455 >>> 台中市西屯區至善路232號
41386 >>> 台中市北屯區祥順東路二段52號
41388 >>> 台中市北屯區軍福十六路285號
41259 >>> 台中市西區金山路27號
41303 >>> 台中市東區力行路83號
41316 >>> 台中市南區南和一街22巷3號
41458 >>> 台中市北區德化街96、98號
41323 >>> 台中市南區德富路79號
41282 >>> 台中市東區福仁街30、32號
41847 >>> 台南市東區崇德路445號
41796 >>> 台南市中西區慶中街39號
41828 >>> 台南市南區大同路二段164巷2號
41798 >>> 台南市中西區大同路一段68號
41925 >>> 台南市北區北成路26號
40837 >>> 新北市淡水區水源街一段9號
40822 >>> 新北市淡水區沙崙路199-1號
40836 >>> 新北市淡水區新春街105號
40839 >>> 新北市淡水區新春街189號
40828 >>> 新北市淡水區新民街156號
40827 >>> 新北市淡水區新民街70號
40113 >>> 新北市淡水區學府路136巷49號
40826 >>> 新北市淡水區民權路177巷51號
40832 >>> 新北市淡水區北新路58號
40801 >>> 新北市淡水區北新路184巷41號
40833 >>> 新北市淡水區北新路141巷52號
41463 >>> 台中市北區德化街20號
40916 >>> 桃園市大溪區康莊路247號
42485 >>> 高雄市大寮區萬丹路585號
42642 >>> 高雄市大寮區中庄路94、96號
42492 >>> 高雄市大寮區華中南路317號
41564 >>> 台中市大里區立仁路75號
41319 >>> 台中市大里區大里路338號
39557 >>> 台北市大同區歸綏街207號
42311 >>> 高雄市鳳山區瑞興路153號
42324 >>> 高雄市鳳山區工協街30號
42684 >>> 高雄市鳳山區北昌路16號
41619 >>> 台中市豐原區府前街152號
40752 >>> 新北市五股區民義路一段141號
42667 >>> 高雄市美濃區中興路一段805號
40963 >>> 桃園市平鎮區振平街209號
40959 >>> 桃園市平鎮區新德街198號
40962 >>> 桃園市平鎮區平東路二段2號
42795 >>> 屏東縣新園鄉南興路301號
40152 >>> 新北市板橋區裕民街133巷1號
40207 >>> 新北市板橋區自由路51巷16號
40217 >>> 新北市板橋區仁化街54號
40215 >>> 新北市板橋區沙崙街15號
40205 >>> 新北市板橋區重慶路308巷16號
40211 >>> 新北市板橋區莊敬路260號
40191 >>> 新北市板橋區莊敬路220巷60號
40224 >>> 新北市板橋區溪崑二街44號
40203 >>> 新北市板橋區莒光路101號
40186 >>> 新北市板橋區宏國路35號
40190 >>> 新北市板橋區懷仁街65號
40219 >>> 新北市板橋區漢生東路279巷24號
40201 >>> 新北市板橋區廣和街128號
40212 >>> 新北市板橋區大同街35巷9號
40210 >>> 新北市板橋區民生路二段226巷17弄3號
39776 >>> 台北市大安區和平東路三段308巷15弄1號
39807 >>> 台北市北投區泉源路35巷1號
39817 >>> 台北市北投區行義路140巷7號
39822 >>> 台北市北投區公舘路215號
39810 >>> 台北市北投區石牌路二段342號
40870 >>> 桃園市八德區義勇街163、163-1號
40583 >>> 桃園市八德區重慶街189號
41061 >>> 桃園市八德區長興路687號
40585 >>> 桃園市八德區介壽路二段685巷81號
39962 >>> 台北市文山區景福街14號
40197 >>> 新北市板橋區貴興路50號
40824 >>> 新北市八里區訊塘路36號1樓
40109 >>> 新北市淡水區學府路73巷2弄1號
39546 >>> 台北市大安區忠孝東路三段217巷2弄4號
40122 >>> 新北市淡水區坪頂路38巷1號1樓
40175 >>> 新北市板橋區懷德街185號
40193 >>> 新北市板橋區大觀路二段135號
40196 >>> 新北市板橋區重慶路245巷70之3號
40198 >>> 新北市板橋區建國街101號
40263 >>> 新北市中和區錦和路198號
40264 >>> 新北市中和區民利街6號
40428 >>> 新北市中和區保健路19巷31號
40451 >>> 新北市土城區裕生路24號
40526 >>> 新北市土城區延吉街120號
40527 >>> 新北市土城區中正路45號
40809 >>> 新北市蘆洲區三民路26巷45號
41003 >>> 桃園市八德區高城路40號
41429 >>> 台中市新社區中和街四段226號
41605 >>> 台中市霧峰區民生路277號
42316 >>> 高雄市大寮區中正路59號
39907 >>> 台北市內湖區文湖街45號
39881 >>> 台北市內湖區內湖路二段328號
41567 >>> 台中市大里區成功路124號
41573 >>> 台中市大里區至聖路74號
41374 >>> 台中市太平區永豐路30之3號
41384 >>> 台中市太平區中和街177號
41209 >>> 桃園市蘆竹區南崁路二段21號
40455 >>> 高雄市美濃區雙峰街1-17號
41492 >>> 台中市烏日區光明路333號1.2樓
39657 >>> 台北市內湖區民善街128號
40088 >>> 新北市板橋區府中路29-1號B1
41856 >>> 台南市仁德區仁義一街77號
41960 >>> 台南市永康區復華三街34-1號
39895 >>> 台北市內湖區文德路66巷67-47號
40365 >>> 新北市新店區僑信路82號
40294 >>> 新北市新店區德正街46號
39708 >>> 新北市板橋區中山路一段152號
39508 >>> 台北市中正區寶慶路32號
39529 >>> 台北市中山區林森北路247號
39513 >>> 台北市大同區承德路一段1號
39705 >>> 新北市永和區中山路一段238號
39704 >>> 新北市中和區中山路三段122號
39562 >>> 台北市中山區敬業三路20號
39531 >>> 台北市大安區羅斯福路二段41-49號
39552 >>> 台北市大安區安和路二段80號
39561 >>> 台北市士林區忠誠路二段55號
39609 >>> 台北市士林區天母西路3號
39622 >>> 台北市信義區市府路45號B1
39936 >>> 台北市文山區萬壽路27號
40033 >>> 新北市林口區文化三路一段356號
40278 >>> 新北市三峽區大學路119號121, 123號
40588 >>> 桃園市桃園區同德五街63-65號
41222 >>> 新竹縣竹北市文興路二段2號
41241 >>> 台中市北區三民路三段161號
41324 >>> 台中市豐原區復興路2號
41360 >>> 新竹市東區西大路323號
41801 >>> 台南市東區中華東路一段366號
42074 >>> 高雄市前鎮區中華五路789號B1
42116 >>> 屏東縣屏東市中正路72號
42117 >>> 高雄市左營區博愛二路777號
39656 >>> 台北市大安區忠孝東路四段45號B2
39615 >>> 台北市信義區松仁路58號b3
39699 >>> 台北市士林區中山北路六段77號B1
39635 >>> 台北市大安區敦化南路二段203號B2樓
41765 >>> 新竹市東區中央路229號B1
39646 >>> 台北市大安區忠孝東路三段300號
39760 >>> 新北市板橋區新站路28號B1
39535 >>> 台北市中正區重慶南路三段2號
39651 >>> 台北市松山區南京東路三段337號
39643 >>> 台北市松山區復興南路一段39號
41806 >>> 台南市安南區安和路一段83號
41968 >>> 台南市關廟區中央路230號
42502 >>> 高雄市楠梓區宏毅二路52號
42520 >>> 高雄市橋頭區仕豐路111號
42033 >>> 高雄市旗山區中學路127號
42122 >>> 高雄市湖內區中山路一段451號
42292 >>> 高雄市小港區桂園路98號
42220 >>> 高雄市楠梓區建楠路92號
42630 >>> 屏東縣里港鄉八德路88號
42701 >>> 屏東縣內埔鄉中興路220號
42460 >>> 高雄市大寮區成功路47號
42370 >>> 高雄市大社區中山路42-1號
42222 >>> 高雄市三民區褒忠街151號
42232 >>> 屏東縣屏東市廣東路87號
42809 >>> 屏東縣屏東市廣東路1263號
