編號		地址
55819 >>> 高雄市小港區桂陽路285號
55821 >>> 高雄市小港區中安路233-5號
55839 >>> 高雄市田寮區秀峰路12號
55843 >>> 高雄市田寮區大同里菜堂1號
55850 >>> 高雄市田寮區新興路107號
55851 >>> 高雄市旗山區德義街14巷17之1號
55860 >>> 高雄市阿蓮區復安里復安217號
55864 >>> 高雄市阿蓮區復安里94-2號
55865 >>> 高雄市田寮區茄苳湖11之1號
55877 >>> 高雄市路竹區東安路36巷681號
55890 >>> 高雄市路竹區保安路88號
55902 >>> 高雄市路竹區三民路54號
55906 >>> 高雄市永永安區永達路2號
55907 >>> 高雄市路竹區民治路62號
55911 >>> 高雄市阿蓮區崗山里95號
55915 >>> 高雄市永永安區保安路4號
55917 >>> 高雄市岡山區白米路91-2號
55924 >>> 高雄市楠梓區土庫八街8號
55931 >>> 高雄市楠梓區高峰街30巷17號
55938 >>> 高雄市橋頭區明神路定祥巷1號
55949 >>> 高雄市橋頭區建樹路中興巷1號
55953 >>> 高雄市鳥松區南昌巷
55955 >>> 高雄市梓官區大舍東路聖公巷1弄17之6號
55957 >>> 高雄市燕巢區深中路3號
55960 >>> 高雄市岡山區華崗路216號
55971 >>> 高雄市內門區內東里柿仔園14號
55972 >>> 高雄市永永安區忠孝街36號
55978 >>> 高雄市永安區永華路56號
55980 >>> 高雄市岡山區山隙路1101之2地號
55989 >>> 高雄市岡山區為隨路134-1號
55990 >>> 高雄市岡山區台上路47巷6號
55991 >>> 高雄市岡山區灣裡路2號
55996 >>> 高雄市岡山區本洲五街102號
56004 >>> 高雄市岡山區宮中街114號
56005 >>> 高雄市岡山區中崙寮路1-1號
56008 >>> 高雄市阿蓮區崗山里9號
56010 >>> 高雄市岡山區新庄路10-2號
56011 >>> 高雄市燕巢區瓊林路992之16號
56012 >>> 高雄市岡山區中華路116號
56014 >>> 高雄市阿蓮區復安里216號
56019 >>> 高雄市田寮區新興里石岡山往一線天步道內
56026 >>> 高雄市六龜區中興里尾庄52號
56027 >>> 高雄市岡山區大遼路3之1號
56028 >>> 高雄市大寮區上寮路76號
56034 >>> 高雄市美濃區中興路一段793號
56040 >>> 高雄市大社區嘉新巷30號
56043 >>> 高雄市大社區三民路37-2號
56046 >>> 高雄市大樹區三和里三和路47之9號
56048 >>> 高雄市大社區和平路二段121巷
56049 >>> 高雄市大樹區井腳路111號之15
56053 >>> 高雄市燕巢區深興路13號
56054 >>> 高雄市楠梓區常德路338巷23號
56060 >>> 高雄市燕巢區中興路307-8號旁
56066 >>> 高雄市大樹區姑山路111號
56071 >>> 高雄市大寮區鳳林一路29巷2-100號
56076 >>> 高雄市大樹區統嶺路91-9號旁
56080 >>> 高雄市仁武區橫山一巷巷內
56081 >>> 高雄市大寮區三隆路176號
56082 >>> 高雄市六龜區六龜大橋58-38號
56084 >>> 高雄市大樹區和山路135號
56086 >>> 高雄市杉林區通仙巷343號
56089 >>> 高雄市大社區嘉新巷6號
56100 >>> 高雄市燕巢區深水里深中路13-2號
56101 >>> 高雄市燕巢區金山里溪底巷4號
56110 >>> 高雄市燕巢區尖山里尖山巷112號
56113 >>> 高雄市燕巢區大埔巷191弄22之2號
56114 >>> 高雄市燕巢區大占巷巷內國道10號附近
56116 >>> 高雄市燕巢區中東巷43弄4-2號
56122 >>> 高雄市阿蓮區崗山里8號之2號
56129 >>> 高雄市湖內區中正路二段290巷62號
56132 >>> 高雄市阿蓮區崗山里57號
56133 >>> 高雄市阿蓮區復安路199-210號
56135 >>> 高雄市阿蓮區成功街480之1號
56139 >>> 高雄市阿蓮區復安里211-17號
56140 >>> 高雄市阿蓮區港後里港後20之10號隔壁
56142 >>> 高雄市阿蓮區復安里7號
56144 >>> 高雄市阿蓮區崗山里103-12號
56145 >>> 高雄市阿蓮區民族路206巷26號
56146 >>> 高雄市阿蓮區復安里8之36號
56155 >>> 高雄市旗山區旗文路284號
56157 >>> 高雄市彌陀區文安路廟巷14號
56160 >>> 高雄市彌陀區國校路26-1號
56166 >>> 高雄市彌陀區舊港路文安北路口
56203 >>> 高雄市六龜區光復路96巷2之6號
56204 >>> 高雄市六龜區中興里尾庄108之1號
56211 >>> 高雄市鳳山區武營路209號
56213 >>> 高雄市鳳山區中華街30巷3號
56214 >>> 高雄市鳳山區五甲一路213巷37號
56218 >>> 高雄市大樹區實踐街14號
56224 >>> 高雄市旗山區延平一路417巷2號旁
56239 >>> 高雄市林園區中芸路1號
56248 >>> 高雄市林園區清水岩路167號
56249 >>> 高雄市林園區五福路249巷6弄12號
56257 >>> 高雄市前鎮區興仁路172巷10弄13-2號
56260 >>> 高雄市林園區水岩路98巷12號
56269 >>> 高雄市梓官區赤崁南路143號
56271 >>> 高雄市梓官區赤崁南路保生二巷7號
56282 >>> 高雄市湖內區中正路一段102號
56287 >>> 高雄市甲仙區中山路35號
56293 >>> 高雄市內門區中埔頭2之1號
56294 >>> 高雄市杉林區集來里通仙巷141號
56296 >>> 高雄市六龜區六龜里紅水坑17號
56299 >>> 高雄市六龜區中興里尾庄107之20號
56300 >>> 高雄市六龜區大津里14之1號
56301 >>> 高雄市六龜區中興里中庄133號
56302 >>> 高雄市六龜區紅水坑23號
56304 >>> 高雄市六龜區興龍李土壠139之4號
56306 >>> 高雄市六龜區中興里尾庄103之3號
56308 >>> 高雄市六龜區中興里尾庄96之2號
56309 >>> 高雄市六龜區中興里中庄148之2號
56311 >>> 高雄市六龜區和平路35號
56312 >>> 高雄市六龜區新發里新開85之1號
56313 >>> 高雄市六龜區文武里舊庄巷83之2號
56315 >>> 高雄市六龜區興龍里土壠73號
56318 >>> 高雄市六龜區荖濃里頂濃路49巷3號
56319 >>> 高雄市六龜區大津路158號
56321 >>> 高雄市六龜區光明巷12號
56323 >>> 台南市六龜區舊庄巷75號
56326 >>> 高雄市六龜區中興里尾庄82號
56329 >>> 高雄市六龜區新興里二坡33之20號
56330 >>> 高雄市內門區石坑里內分子 9 號
56332 >>> 高雄市內門區東埔里龍潭22號
56333 >>> 高雄市內門區內東里洲界11之6
56334 >>> 高雄市內門區中埔里中埔45號
56335 >>> 高雄市內門區內門里學子李9號
56337 >>> 高雄市內門區永富里龍山11號
56338 >>> 高雄市內門區中正路115巷18號
56341 >>> 高雄市內門區鴨母寮8之5號
56342 >>> 高雄市內門區內東里虎頭山1號
56343 >>> 高雄市內門區永吉里玉門40號
56344 >>> 高雄市內門區永興里坑口13號
56345 >>> 高雄市內門區中埔里小烏山37號
56346 >>> 高雄市內門區內東里夏梅林4號
56351 >>> 高雄市甲仙區嶺頂巷11號
56353 >>> 高雄市甲仙區油礦巷9號
56354 >>> 高雄市甲仙區嶺頂巷7之2號
56365 >>> 高雄市甲仙區中山路34號
56368 >>> 高雄市甲仙區文化南路23號
56370 >>> 高雄市甲仙區樂群巷1之1號
56371 >>> 高雄市甲仙區和安里竹山巷5號
56372 >>> 高雄市甲仙區關山里中和巷56號
56373 >>> 高雄市甲仙區嶺頂巷22號
56376 >>> 高雄市甲仙區嶺頂巷嶺頂巷5號之1
56379 >>> 高雄市杉林區集來里通仙巷236號
56390 >>> 高雄市美濃區忠孝路二段3號
56391 >>> 高雄市美濃區柳樹塘8之1號
56395 >>> 高雄市美濃區龍山街37號
56397 >>> 高雄市美濃區福美路620巷10號
56399 >>> 高雄市美濃區龜山街18號
56404 >>> 高雄市美濃區茶頂街6-2號
56405 >>> 高雄市美濃區廣林里雙溪116號
56408 >>> 高雄市美濃區成功路139號
56409 >>> 高雄市美濃區上九寮4之2號
56412 >>> 高雄市美濃區龍蘭街9號
56416 >>> 高雄市美濃區美興街177號前
56418 >>> 高雄市美濃區永安路373號
56419 >>> 高雄市旗山區中南街65號
56431 >>> 高雄市旗山區尚和巷10號
56434 >>> 高雄市旗山區旗文路143號
56436 >>> 高雄市旗山區旗文路123-1號
56443 >>> 高雄市旗山區延平一路468巷16號附近
56444 >>> 高雄市旗山區德義街11號城隍廟後方
56447 >>> 高雄市旗山區華川路61號
56449 >>> 高雄市旗山區溝坪路58巷1號
56451 >>> 高雄市旗山區六張犁巷13號
56455 >>> 高雄市旗山區義德街35巷3號
56458 >>> 高雄市旗山區華山路1巷1之6號
56459 >>> 高雄市旗山區延平一路798號之1
56461 >>> 高雄市旗山區中正路525巷88號
56462 >>> 高雄市旗山區華山一巷1號附近
56470 >>> 高雄市旗山區竹寮巷9號
56473 >>> 高雄市杉林區司馬路2巷3號之1
56477 >>> 高雄市旗山區華川路202號
56480 >>> 高雄市內門區光興里石車3-6號
56481 >>> 高雄市旗山區旗南三路240號
56485 >>> 高雄市旗山區龍文巷45號
56488 >>> 高雄市鳥松區圓山路27號
56493 >>> 高雄市鳥松區大埤路23巷9號
56497 >>> 高雄市鳥松區松埔路3巷33弄
56498 >>> 高雄市鳥松區育英街117-121號
56499 >>> 高雄市大寮區大漢路476巷巷內
56501 >>> 高雄市大樹區中山路134巷32號
56505 >>> 高雄市大樹區中正一路大坪巷38-2號
56513 >>> 嘉義縣梅山鄉瑞里村幼葉林62號
56526 >>> 彰化縣彰化市桃源里寶山東路1號
56531 >>> 高雄市大樹區興田路69號
56533 >>> 高雄市大樹區大莊巷139號
56535 >>> 高雄市大樹區統嶺路131之1號
56536 >>> 高雄市大樹區中興街王爺巷64號
56538 >>> 高雄市大樹區小坪路1號
56540 >>> 高雄市大樹區溪埔路1巷9號
56541 >>> 高雄市大樹區姑山路76號
56547 >>> 屏東縣九如鄉大坵村水尾路11號
56552 >>> 高雄市大樹區三和路112號
56560 >>> 屏東縣屏東市廣興96號
56566 >>> 屏東縣長治鄉新興路25號對面
56567 >>> 屏東縣崁頂鄉中正路96號 
56569 >>> 高雄市杉林區杉林里合森巷110號
56572 >>> 高雄市杉林區月眉里內寮巷底
56575 >>> 高雄市杉林區上平里山仙路152巷15號
56578 >>> 高雄市杉林區上平里山仙路152巷13號
56582 >>> 高雄市杉林區月眉里內寮巷39號
56586 >>> 高雄市杉林區上平里山仙路93巷巷內
56588 >>> 高雄市杉林區月眉里內寮巷23號
56589 >>> 高雄市杉林區合森巷160號
56590 >>> 高雄市杉林區通仙巷169-15號
56592 >>> 高雄市內門區金竹里吉民47號之2
56597 >>> 嘉義縣竹崎鄉內埔村溪州49-1號
56599 >>> 高雄市茄萣區崎漏一街96巷20號
56605 >>> 高雄市茄萣區濱海路四段86號
56606 >>> 高雄市茄萣區信義路二段223號
56607 >>> 台中市南區興南街168號
56614 >>> 高雄市湖內區中正路二段242號
56615 >>> 高雄市六龜區寶來里
56617 >>> 嘉義縣大埔鄉和平村公園路40號對面
56618 >>> 嘉義縣番路鄉公田村巃頭36號
56619 >>> 嘉義縣中埔鄉灣潭村16鄰客庄15附1號
56620 >>> 台南市楠西區灣丘里南188鄉道梅嶺
56622 >>> 台南市南化區關山里112之1號
56623 >>> 高雄市六龜區寶來里寶來2巷35號
56624 >>> 嘉義縣中埔鄉社口村23鄰22號
56625 >>> 嘉義縣番路鄉隙頂54號前
56630 >>> 台南市南化區關山里關山平坑產業道路邊
56632 >>> 嘉義縣番路鄉公田村七鄰過巃仔22號
56635 >>> 台南市楠西區彎丘路70號
56636 >>> 台南市楠西區灣丘里47-1號
56638 >>> 台南市東山區南勢里一二三尖山登山口前
56644 >>> 屏東縣山地門鄉青葉村光復巷88號-1
56647 >>> 屏東縣高樹鄉菜寮村大平路9號
56649 >>> 屏東縣高樹鄉大埔村永豐巷12號
56652 >>> 屏東縣內埔鄉和興村山水路7號

