 編號		店家名稱
54839 >>> 鹽水護庇宮
54842 >>> 慈福寺
54866 >>> 南勢九龍殿
54870 >>> 新營龍聖宮
54894 >>> 永安宮
54912 >>> 洲仔尾保寧宮
54915 >>> 布袋嘉應廟
54916 >>> 佛頭港崇福宮
54917 >>> 雷王府
54918 >>> 高雄左營孔子廟
54919 >>> 鳳山天公廟
54921 >>> 國定古蹟麥寮拱範宮
54922 >>> 斗六南聖宮
54923 >>> 三鳳宮
54924 >>> 新港奉天宮
54925 >>> 高雄財神廟
54926 >>> 高雄關帝廟
54927 >>> 三條崙海清宫
54928 >>> 台東天后宮
54929 >>> 旗津天后宮
54930 >>> 三鳳太子宮
54931 >>> 旗后臨水宮
54932 >>> 慈鳳宮
54933 >>> 五條港安西府
54934 >>> 承佛寺
54936 >>> 白河無極埾廟
54942 >>> 臨水宮
54973 >>> 學甲龍福寺
55024 >>> 水尾將軍
55027 >>> 學甲慧慈宮
55033 >>> 鎮南宮
55037 >>> 田府元帥
55040 >>> 佳里保安宮
55041 >>> 南科新港堂
55048 >>> 志伯祠
55051 >>> 吳大將軍廟
55052 >>> 水牛厝牛將軍廟
55053 >>> 五聖恩主公廟、慧明社醒善堂
55054 >>> 董仲穎將軍祠
55055 >>> 嘉邑埤肚水得寺觀音佛祖
55056 >>> 東興廟
55057 >>> 北壇碧水寺
55060 >>> 五房無極慈天宮
55061 >>> 大士爺廟
55062 >>> 施公祠
55080 >>> 六塊寮金安宮
55083 >>> 玉音壇慈音寺
55088 >>> 茄苳腳鎮安殿
55095 >>> 三聖宮
55096 >>> 新營護庇宮湄洲天上聖母
55097 >>> 開天炎帝
55099 >>> 新營真武殿
55102 >>> 紫隆宮
55107 >>> 財團法人中台山佛教基金會
55108 >>> 月港廣濟宮
55110 >>> 鹽水聚波亭
55111 >>> 東安宮
55113 >>> 新營延平郡王府
55114 >>> 下營九龍太子宮
55116 >>> 佛光山慧慈寺
55118 >>> 竹禪寺
55119 >>> 東宮廟
55124 >>> 南關里福安宮
55128 >>> 街尾萬善祠
55137 >>> 東山福德祠
55139 >>> 埔仔尾民寧宮
55162 >>> 前金萬興宮
55163 >>> 佛光山普賢寺
55164 >>> 高雄前金文聖殿
55166 >>> 高雄鼓山亭
55167 >>> 普陀禪寺
55168 >>> 東隆宮
55170 >>> 蓮坊
55171 >>> 樹中廟土地公
55172 >>> 天音寺
55173 >>> 前金扶風殿 三媽會
55175 >>> 成功佛堂&老佛爺月老廟＆泰上老佛爺
55177 >>> 高雄萬應公廟
55178 >>> 苓雅寮安瀾宮
55183 >>> 七王爺廟
55187 >>> 新市永安宮管理委員會
55190 >>> 新市區 永安宮 福德祠
55198 >>> 姜林姓公學角龍泰堂
55201 >>> 下營庄什姓埔尾角地藏宮
55208 >>> 陳聖王公廟
55209 >>> 台南市六甲五龍宮-五福大帝官網
55211 >>> 玄武殿
55212 >>> 十八王公府
55213 >>> 新港姜太公廟
55214 >>> 埤仔頭王靈宮
55215 >>> 北港武德宮
55216 >>> 左營天府宮
55218 >>> 啟明堂
55219 >>> 太極宮
55220 >>> 四湖參天宮
55221 >>> 斗南順安宮
55224 >>> 四府千歲
55226 >>> 太歲宮
55234 >>> 五軍營法主宮
55236 >>> 西螺伽藍爺廟管理委員會
55237 >>> 玄光寺
55238 >>> 宏法寺
55239 >>> 覺元寺
55240 >>> 聖願寺
55241 >>> 明聖殿
55242 >>> 大港埔龍興宮
55243 >>> 南台路文衡殿
55244 >>> 大港埔鼓壽宮天上聖母
55245 >>> 轉運棧
55247 >>> 高雄市文化院
55249 >>> 三塊厝萬姓公媽廟
55250 >>> 興隆淨寺
55251 >>> 高野山真言宗台灣準提院
55252 >>> 永弘寺
55253 >>> 福亨禪寺
55254 >>> 聖公媽廟
55255 >>> 萬壽山龍泉禪寺
55256 >>> 高雄市玉旨代天宮
55257 >>> 龍池宮天上聖母媽祖廟
55259 >>> 元明禪寺
55260 >>> 高市三聖殿
55261 >>> 雷音禪寺
55262 >>> 慈濟寺
55263 >>> 紅毛港朝鳳寺
55265 >>> 鼓山彌陀院
55267 >>> 鳳山龍山寺
55268 >>> 玉皇宮（高雄市天公廟）
55269 >>> 鹽埕三山國王廟
55270 >>> 金龍殿
55271 >>> 慈雲寺
55273 >>> 德山禪寺
55277 >>> 西如寺
55278 >>> 五甲龍成宮媽祖廟 - 五甲廟
55279 >>> 高雄左營·聖門·靈霄寶殿·天公廟（百年天公廟＿天父地母廟）
55281 >>> 南天宮
55282 >>> 千秋府
55283 >>> 觀音極樂寺
55284 >>> 高雄意誠堂關帝廟
55285 >>> 高雄關帝廟元辰殿
55287 >>> 永安濟天寺 清善壇
55288 >>> 鳳寺宮久隆堂
55289 >>> 新大港保安宫保生大帝
55290 >>> 梓官紫雲堂大鵬鳥元帥廟
55291 >>> 明聖宮白龍庵
55292 >>> 東照山關帝廟
55293 >>> 灣子內朝天宮
55295 >>> 天師廟
55296 >>> 潮龍寺
55297 >>> 福德爺廟
55298 >>> 楠梓天后宮
55299 >>> 泰璽南傳-泰國佛牌真品開光
55300 >>> 本館龍池宮
55301 >>> 善詠寺
55302 >>> 鳳邑開漳聖王廟
55303 >>> 崇光寺
55304 >>> 圓照寺
55305 >>> 高雄慈惠堂
55307 >>> 海明寺
55308 >>> 雷音寺
55309 >>> 赤山文衡殿
55310 >>> 慈誠宮
55311 >>> 鳳山舊城孔子廟崇聖祠
55313 >>> 左營豐穀宮
55316 >>> 後驛慈玉宮
55318 >>> 後勁鳳屏宮仙公祖廟神農大帝
55319 >>> 月天寺
55322 >>> 長治普化寺
55323 >>> 至陽宮
55325 >>> 三姑宮
55326 >>> 右昌三甲福德祠
55327 >>> 五帝廟
55328 >>> 公館新興天后宮
55330 >>> 新港宮
55331 >>> 南海寺
55333 >>> 林園王公廟廣應廟
55334 >>> 九甲圍義山宮
55335 >>> 梓官茄苳坑嘉隆宮
55336 >>> 右昌三山國王府
55337 >>> 慈恩寺
55343 >>> 臺南市鹽水區鹽水武廟管理委員會
55359 >>> 法界聖寺高雄分會
55360 >>> 棲霞精舍
55361 >>> 五塊厝關帝殿
55362 >>> 北極金殿
55363 >>> 天寶宮
55364 >>> 高雄市臨水宮
55365 >>> 慈音寺
55367 >>> 噶瑪噶居寺--高雄那洛巴道場
55368 >>> 高野山真言宗般若寺
55369 >>> 高雄市修齊殿
55370 >>> 普化精舍
55371 >>> 振天寺
55372 >>> 高雄前鎮廣濟宮
55373 >>> 慈明宮 - 高雄獅甲
55374 >>> 過田仔北極殿
55375 >>> 靜竹禪寺
55376 >>> 塩埕埔龍鳳寺
55378 >>> 青山寺
55379 >>> 財團法人高雄市鳳山區雷府大將公廟
55380 >>> 法音禪寺
55381 >>> 高雄聖母宮
55382 >>> 慈觀寺
55383 >>> 信徹禪寺
55384 >>> 法興禪寺
55386 >>> 極樂寺 菩提別院
55387 >>> 千光寺
55388 >>> 明善寺Ming Shan Temple
55389 >>> 高雄市太子宮
55390 >>> 五塊厝武亨宮
55391 >>> 南安宮
55392 >>> 五甲彌陀寺
55393 >>> 一心寺高雄道場
55394 >>> 朝陽寺
55395 >>> 苓雅寮保安堂
55396 >>> 鳳山陸官四面佛（南傳佛教還願寺）
55397 >>> 普陀寺(王母宮)
55398 >>> 中台禪寺普高精舍
55399 >>> 鳳邑省化社喚善堂豁落靈官殿王天君廟
55400 >>> 萬應公廟
55401 >>> 四面佛 薩瓦迪卡泰國文物
55402 >>> 鳳邑龍善寺
55403 >>> 清靜寺
55404 >>> 鼓山龍目井龍泉宮 (鳳邑舊城十三角落)
55406 >>> 大寮靜修禪寺
55407 >>> 鼓山珠靈殿
55408 >>> 鳳德三子亭
55409 >>> 紅毛港埔頭仔飛鳳寺
55410 >>> 土地公(赤山福德祠)
55411 >>> 鳳山雙慈殿
55412 >>> 財團法人台灣省高雄市憲德宮
55414 >>> 旗津開基明心社修善堂
55415 >>> 九龍寺
55416 >>> 高雄大義宮
55417 >>> 鹽埕埔壽山宮
55418 >>> 瑞南里聖天宮-天上聖母
55419 >>> 大願講堂
55420 >>> 鹽埕頂堡保安宮
55421 >>> 大港福德祠
55422 >>> 鳳邑精妙宮
55423 >>> 三保宮
55424 >>> 赤崁淨華寺
55425 >>> 靈山清淨寺
55426 >>> 高紅北極殿
55427 >>> 鳳山鳳邑鎮安宮-關帝廟
55442 >>> 法旨宮
55443 >>> 財團法人台灣省台南市西來庵
55445 >>> 映泉禪寺
55452 >>> 月慧山觀音禪院
55454 >>> 武當山北極玄天上帝廟
55456 >>> 旗山天后宮
55461 >>> 新莊天后宮
55462 >>> 車城 福安宮
55463 >>> 中洲廣濟宮
55464 >>> 旗津憫愍寺
55465 >>> 旗津五王堂
55467 >>> 沙仔地福壽宮
55468 >>> 三聖公廟
55470 >>> 旗津天聖宮
55473 >>> 保安金山寺
55474 >>> 旗津大願院
55476 >>> 旗津七柱鳳山寺
55479 >>> 旗津天罡府
55480 >>> 旗津幸威堂
55484 >>> 中洲靈聖宮
55485 >>> 前鎮大眾廟
55486 >>> 覺音寺
55487 >>> 高雄清雲宮
55488 >>> 旗津慈善堂
55489 >>> 旗津修真宮
55490 >>> 靈興殿 | 十八王公廟
55491 >>> 前鎮沙仔地明正堂
55493 >>> 火山大慈寺
55494 >>> 旗津鎮安宮
55495 >>> 無極開天府
55497 >>> 西甲凌霄寶殿
55498 >>> 前鎮慈德宮
55500 >>> 旗津邢聖堂
55502 >>> 前鎮鎮南宮
55503 >>> 三龍宮
55505 >>> 五顯宮
55506 >>> 龍鳳宮
55507 >>> 草衙佛公天后宮
55509 >>> 高雄地藏禪寺
55510 >>> 福居宮
55511 >>> 紫竹林精舍
55513 >>> 土地公(開台福德宮)
55514 >>> 東嶽靈殿
55515 >>> 芋寮壽生廟張公法主
55517 >>> 崑武殿
55518 >>> 林園清水寺
55519 >>> 北極泰靈殿
55521 >>> 鹽埕沙仔地南王宮
55522 >>> 福德祠
55523 >>> 沙仔地慈正宮
55525 >>> 明性佛堂
55526 >>> 獅甲南天府五府殿
55527 >>> 前鎮南聖宮
55531 >>> 紅毛港天龍宮
55532 >>> 率性佛堂
55533 >>> 崗山仔南天府(慈安宮)
55534 >>> 三十六天罡壇
55535 >>> 天臺聖宮
55536 >>> 高雄市薩迦大慈佛學會
55537 >>> 武聖廟
55538 >>> 文殊講堂
55539 >>> 中壇元帥
55540 >>> 三千宮
55543 >>> 天聖宮
55545 >>> 靈聖宮
55546 >>> 前庄紫雲寺
55548 >>> 埤子頭鎮福廟
55549 >>> 紫雲宮
55550 >>> 北安殿
55552 >>> 曹公廟
55553 >>> 牛寮代德宮
55554 >>> 財團法人高雄市文武聖殿
55555 >>> 鳳山三清宮
55556 >>> 南仙宮
55557 >>> 新庄仔太陽宮
55558 >>> 晉興宮
55559 >>> 中厝 福安宮
55560 >>> 東林福德廟
55561 >>> 內惟鎮安宮
55562 >>> 鹽埕區三奶宮
55563 >>> 北極殿
55564 >>> 溫王廟
55565 >>> 南佛宮
55566 >>> 高雄市霞海城隍廟
55567 >>> 高雄朝后宮
55568 >>> 沙多宮五府千歲
55569 >>> 鹽埕大舞台威靈宮
55570 >>> 武聖殿
55571 >>> 龍鎮靖
55572 >>> 沙仔地威靈宮
55573 >>> 鼓山慈仁宮
55574 >>> 無極王母宮
55577 >>> 龍鳳宮
55578 >>> 真武殿
55579 >>> 高南東嶽殿
55580 >>> 勇聖殿
55581 >>> 東嶽殿
55582 >>> 紫霄寶殿
55583 >>> 觀三堂
55584 >>> 上崑崙無極瑤池密苑
55585 >>> 鼓山地嶽殿
55586 >>> 新豐代天府
55589 >>> 中都清水社祖師堂
55590 >>> 正源宮
55593 >>> 土地公(葫蘆尾福德廟)
55594 >>> 天賜宮
55597 >>> 菜公豐谷宮
55599 >>> 觀音山大覺寺
55601 >>> 安樂寺
55602 >>> 彌陀禪寺
55603 >>> 高雄朝元宮鐵路媽祖
55606 >>> 新庄仔青雲宮
55608 >>> 仁壽宮
55610 >>> 龍湖庵
55611 >>> 塩埕過港 代天府
55613 >>> 燕巢角宿天后宮
55614 >>> 九如三山國王廟
55615 >>> 左營鳳邑舊城城隍廟
55616 >>> 左營店仔頂慈德宮
55618 >>> 安樂宮
55619 >>> 鎮福社
55620 >>> 聖帝殿
55621 >>> 凡佛寺
55623 >>> 通法寺
55627 >>> 仁武法雨寺
55629 >>> 仁武霞海城隍廟
55630 >>> 仁心城隍廟
55631 >>> 隆峰寺
55634 >>> 千光精舍
55635 >>> 慈天宮
55636 >>> 菩提院
55637 >>> 仁武八德福德祠
55638 >>> 挽新社養修堂
55639 >>> 靜法寺
55640 >>> 琉璃山淨觀寺
55641 >>> 新庄元帥府
55643 >>> 福德宮
55644 >>> 灣內天后宮
55645 >>> 慈雲宮
55646 >>> 王母宮
55649 >>> 左營慈福宮
55650 >>> 紫蓮宮
55656 >>> 覆鼎金北方田都府
55657 >>> 普賢靈修院
55659 >>> 東寮宮
55660 >>> 高雄玉旨先天宮
55661 >>> 港安宮
55662 >>> 中都東安宮
55663 >>> 鎮邑宮 五年千歲
55664 >>> 仁武子龍宮
55665 >>> 承天宮
55666 >>> ㄧ義永寺
55668 >>> 八隆宮
55669 >>> 明淨寺
55670 >>> 福德祠
55671 >>> 龍山寺
55672 >>> SheChen Center
55673 >>> 娘媽廟
55674 >>> 高雄市灣子天鳳宮-池府千歲
55675 >>> 南巡殿
55676 >>> 車頭寮代天府
55678 >>> 朝善宮
55679 >>> 鳥松池王宮
55680 >>> 五龍山靈聖堂
55681 >>> 高雄顯明殿
55682 >>> 禪海佛寺
55686 >>> 天媽宮
55687 >>> 緣覺寺
55688 >>> 巡寶殿
55690 >>> 萬教殿
55691 >>> 保福宮
55693 >>> 元慶寺
55695 >>> 仙峰宮福德正神
55696 >>> 地母宮
55697 >>> 無極金鳳宮
55698 >>> 行德宮
55699 >>> 財團法人鳳山佛教蓮社
55700 >>> 德基宮
55701 >>> 太清宮
55702 >>> 南聖殿
55704 >>> 妙定精舍
55706 >>> 白光山寺
55708 >>> 慈德宮
55709 >>> 明月宮
55710 >>> 鳳山鳳邑城隍廟
55711 >>> 慈濟高雄靜思堂
55713 >>> 碧瑞禪寺
55714 >>> 普願寺
55716 >>> 高雄顯明殿-張良廟
55717 >>> 左營元帝廟
55718 >>> 青雲宮
55719 >>> 龍鳳里朝鳳寺
55720 >>> 仙樹三山宮
55721 >>> 左營慈濟宮
55722 >>> 廍後北極殿
55723 >>> 左營順天宮
55724 >>> 左營天佛宮
55725 >>> 新莊路土地公廟
55726 >>> 新庄仔土地公廟
55727 >>> 左營東嶽殿
55728 >>> 左營紫玄宮
55732 >>> 天福廟
55734 >>> 慈善寺
55735 >>> 左營新莊仔慈凌宮
55736 >>> 佛教正法中心－左營聞法點
55737 >>> 玉虛穹
55738 >>> 內惟青雲宮保生大帝
55739 >>> 翠屏宮命理哲學館
55740 >>> 大發開封宮包公廟
55741 >>> 聖雲宮
55742 >>> 龍水化龍宮
55743 >>> 財團法人援中港代天府
55744 >>> 援中港清水巖
55745 >>> 內惟赤龍宮
55746 >>> 龍聖宮
55748 >>> 千光宮
55749 >>> 天南宮
55750 >>> 文武城隍廟
55751 >>> 天軍殿
55752 >>> 鼓山東隆宮
55753 >>> 慈德宮
55754 >>> 鼓山慈濟宮
55756 >>> 星顯宮
55757 >>> 髙崇山福亨寺
55758 >>> 鎮山宮
55759 >>> 文龍宮
55760 >>> 武聖殿
55762 >>> 旗津鳳山寺萬鳳殿
55763 >>> 元帥宮
55764 >>> 順天宮
55766 >>> 觀音廟
55767 >>> 鳳山福德祠-福德正神
55768 >>> 鳳林寺
55769 >>> 田尾天真福廟
55770 >>> 三德三山宮
55771 >>> 代天府
55772 >>> 大舍甲大壽宮
55773 >>> 高雄張天師崇聖殿
55774 >>> 大樹麻竹園崑崙宮
55775 >>> 清 德 堂（五福大帝）
55776 >>> 土地公(鼓山坑福德祠)
55777 >>> 大寮翁園朝鳳宮
55779 >>> 紫微殿
55780 >>> 福興宮
55781 >>> 郡陽宮
55784 >>> 超峯寺
55785 >>> 妙通寺
55787 >>> 明興宮
55789 >>> 鳳林觀音寺
55790 >>> 朱鳳宮
55791 >>> 鳳騰宮
55792 >>> 天台山紫竹寺世月宮
55793 >>> 小港鳳福宮
55794 >>> 小港紫竹寺
55795 >>> 小港佛山寺
55796 >>> 高雄本願寺
55797 >>> 慈德宮
55799 >>> 神農殿
55800 >>> 大坪頂正成宮
55802 >>> 大坪頂代天府
55804 >>> 普上精舍
55805 >>> 日蓮正宗祕要山法宣院
55806 >>> 大坪頂正公廟
55807 >>> 嘉應分宮池王府
55808 >>> 藥師佛精舍
55809 >>> 小港振天宮
55810 >>> 鳳騰宮
55813 >>> 高雄市小港區大坪頂聖和宮
55816 >>> 南郡慈惠堂
55817 >>> 大坪頂無極主公殿
55818 >>> 小港北極金殿
55820 >>> 龍虎堂
55821 >>> 小港安巡府
55822 >>> 林園龔厝里三清殿
55823 >>> 下厝林鳳宮
55824 >>> 三龍宮
55825 >>> 大寮高邑無極龍鳳宮
55826 >>> 天園聖堂
55827 >>> 汕尾北斗玄武殿
55828 >>> 北辰宮
55830 >>> 里港雙慈宮
55831 >>> 中安寺
55832 >>> 清龍宮
55833 >>> 天台山心法寺
55834 >>> 高雄市田寮區義民爺亭
55835 >>> 善音寺
55836 >>> 西方三聖寺
55837 >>> 朝元寺(田寮)
55840 >>> 慈清宮
55841 >>> 薛王廟
55842 >>> 大南天福德祠
55845 >>> 發天宮
55846 >>> 清水廟
55847 >>> 五王宮
55848 >>> 牛寮普唵宮
55849 >>> 隆后宮
55851 >>> 旗山靈山寺
55853 >>> 玄烜宮
55854 >>> 無極順天宮
55857 >>> 竹峰寺
55861 >>> 道隆寺
55862 >>> 旗山清雲寺
55863 >>> 南安聖母宮
55866 >>> 一甲觀音亭
55867 >>> 路竹天后宮
55868 >>> 高雄路竹淨安寺
55869 >>> 竹滬華山殿
55870 >>> 代天宮
55871 >>> 高雄市路竹區一甲代天府管理委員會
55872 >>> 三爺村武安宫
55873 >>> 下甲北極殿
55874 >>> 大社東安宮
55876 >>> 新達清雲宮
55878 >>> 三公宮
55879 >>> 鴨寮保安宮
55880 >>> 太子宮
55881 >>> 天龍宮-下坑里
55882 >>> 福善宮
55884 >>> 古安宮
55885 >>> 武安宮嶽府殿
55887 >>> 北極殿
55888 >>> 北極殿
55889 >>> 海皇宮
55891 >>> 五公堂
55892 >>> 大明慈碧宮
55893 >>> 通善堂
55894 >>> 路竹-慧賢宮
55895 >>> 永安永安宮
55896 >>> 路竹聲靈宮
55897 >>> 慈濟
55898 >>> 玉勅碧峰寺
55899 >>> 下坑福德祠
55900 >>> 無極慈母宮
55901 >>> 蔡文聲靈宮
55903 >>> 玉湖宮代天府
55904 >>> 岡山五甲尾聖母宮
55905 >>> 岡山壽天宮
55908 >>> 神農宮
55909 >>> 湖內福德祠
55910 >>> 碧紅宮
55912 >>> 新後協協和宮
55913 >>> 慈雲紫微宮
55914 >>> 橋頭註生宮
55916 >>> 保安寺
55918 >>> 蚵仔寮通安宮
55919 >>> 天聖宮
55920 >>> 財團法人竹聖堂
55921 >>> 復古寺
55922 >>> 普同精舍
55923 >>> 善能精舍
55925 >>> 慈源禪寺
55926 >>> 旨龍宮
55927 >>> 後勁南海堂管理委員會
55928 >>> 福智寺
55929 >>> 後勁明修堂
55930 >>> 疆潣寺
55931 >>> 南海堂
55932 >>> 高雄市 楠梓東嶽殿
55933 >>> 佛靈寺｜高雄橋頭四面佛
55934 >>> 無極聖凰禪寺
55935 >>> 後勁福德祠
55936 >>> 赤崁赤慈宮
55937 >>> 明德淨寺
55939 >>> 典寶代天府
55940 >>> 聖安宮
55941 >>> 岡山淨覺寺
55942 >>> 頂鹽天月宮
55943 >>> 噶陀尊勝寺
55944 >>> 梓官同安厝同安宮
55946 >>> 千佛山 本願寺
55947 >>> 紫竹寺觀世音菩薩
55948 >>> 聖濟宮
55950 >>> 慈蓮寺
55951 >>> 北極宮
55952 >>> 赤崁清進宮
55957 >>> 深水觀音禪寺
55958 >>> 仁武鎮南福德堂
55959 >>> 神元宮
55961 >>> 鳳山厝清水寺清水祖師
55962 >>> 普濟寺
55963 >>> 天文宮
55964 >>> 下茄萣碧蓮寺
55965 >>> 圍仔內慈雲寺
55966 >>> 東山寺
55967 >>> 大仙禪寺
55968 >>> 過埤里福德宮
55969 >>> 天台山隱靈寺
55973 >>> 烏樹林保寧宮
55975 >>> 福德祠
55976 >>> 永安區慈濟宮
55977 >>> 福德祠
55979 >>> 高雄哈瑪星永安宮
55981 >>> 尪公寺
55982 >>> 聖帝堂
55983 >>> 高雄市岡山區竹圍代天府
55984 >>> 岡山慈惠堂
55985 >>> 北興宮
55986 >>> 聖善堂
55987 >>> 聖明宮
55992 >>> 財團法人岡山佛教堂
55994 >>> 岡山崑華宮
55995 >>> 下庄聖母宮
55997 >>> 普庵立心宮
55998 >>> 寶公宮
55999 >>> 發成金壇救世堂
56000 >>> 石螺潭代天府
56001 >>> 佛三萬化府仁壽宮
56002 >>> 嘉興里聖母宮管理委員會
56003 >>> 佛光山岡山講堂
56004 >>> 岡山南海宮
56006 >>> 岡山無極瑤池金母宮
56007 >>> 石潭瑞華堂
56009 >>> 華山聖堂
56013 >>> 小崗山-五丈坡 小南天福德正神 / 夫妻樹
56015 >>> 慧音堂
56017 >>> 德松德玄宮
56020 >>> 海尾大山仔齊天宮
56021 >>> 五分仔文吉士
56022 >>> 梓官中崙城隍廟
56023 >>> 大崙頂聖母宮
56024 >>> 振農宮
56025 >>> 中芸鳳芸宮
56029 >>> 六龜大佛
56030 >>> 鯤洲宮
56031 >>> 清和宮五福大帝
56032 >>> 清泉寺
56033 >>> 前甲顯明殿
56035 >>> 大社保元宮
56037 >>> 雷音寶寺
56038 >>> 大社鳳儀宮
56042 >>> 普濟寺
56045 >>> 武萬財廟 (北港武德宮天官五路武財神分靈)
56050 >>> 大社聖天宮
56051 >>> 興龍宮
56052 >>> 德惠寺
56053 >>> 坑口北極宮
56054 >>> 天元龍鳳宮
56055 >>> 高雄龍德宮玉皇公主廟
56056 >>> 碧雲宮
56058 >>> 德理聖堂
56059 >>> 濟世禪寺
56061 >>> 福德爺廟
56062 >>> 興雲寺
56063 >>> 三龍寺
56064 >>> 開基祖廟
56067 >>> 觀音宮
56068 >>> 大社神農里福德祠
56072 >>> 關聖宮
56073 >>> 覺玄寺
56074 >>> 千福宮
56075 >>> 高雄市大樹區德基宮
56076 >>> 慈仙宮
56077 >>> 大樹懿旨九玄宮
56078 >>> 九天仙祖廟-九天玄女
56079 >>> 龍安宮
56083 >>> 佛光山地藏殿
56084 >>> 明元北極殿
56085 >>> 祐聖宮
56087 >>> 鎮安宮
56088 >>> 佛光山大智殿
56090 >>> 鳳山寺廣澤尊王
56092 >>> 碧雲寺
56096 >>> 觀水宮
56098 >>> 崎溜北極殿
56099 >>> 燕巢興聖宮
56102 >>> 威靈宮
56104 >>> 財團法人金山道院
56106 >>> 中安宮
56108 >>> 鳳山厝福德祠
56117 >>> 高雄市燕巢區深水四面佛
56118 >>> 慈仁同修院
56119 >>> 燕巢無極慈聖宮
56121 >>> 角宿 武聖殿
56123 >>> 大義雷藏寺
56126 >>> 禪空寺
56130 >>> 高府元帥廟
56131 >>> 阿蓮清和宮
56134 >>> 慈聖宮
56135 >>> 阿蓮鳳山寺聖龍堂
56136 >>> 九鬮南安宮
56137 >>> 南海普陀古佛寺
56141 >>> 阿蓮幸安宮
56143 >>> 阿蓮-北仔寮 道安宮
56147 >>> 田厝慈雲北極殿管理委員
56148 >>> 里仁聖道院
56149 >>> 黃帝神農殿
56150 >>> 大湖碧湖宮
56152 >>> 東保角三興宮
56153 >>> 頂李仔隆法宮
56154 >>> 岡山福全堂管理委員會
56156 >>> 旗山開基八路財神廟
56157 >>> 彌陀漯底濟山宮
56158 >>> 彌壽宮
56159 >>> 天慈宮
56160 >>> 城隍廟
56161 >>> 天南宮
56162 >>> 北極殿
56163 >>> 樂安宮
56164 >>> 彌羅港清和宮
56165 >>> 彌陀新文安城隍府
56166 >>> 福德祠
56167 >>> 彌陀南寮福德宮
56168 >>> 二樂堂
56169 >>> 金峰寺
56170 >>> 蓮花山彌陀寺
56171 >>> 菩堤寺
56172 >>> 梓官淵官庄振淵宮
56173 >>> 龍安堂管理委員會
56174 >>> 彌陀講寺
56175 >>> 高雄市大寮區過溪村媽祖宮
56176 >>> 趙雲廟
56177 >>> 大寮山頂朝天宮
56178 >>> 大寮明山代天府蘇府千歲&明山清秀慈善會
56179 >>> 後庄里 興濟宮
56180 >>> 慈隆宮
56181 >>> 龍雄宮
56182 >>> 龍鳳寺
56183 >>> 中保亭
56184 >>> 後庄靈霄寶殿
56185 >>> 福德祠
56186 >>> 覺華禪寺
56187 >>> 慈后宮
56188 >>> 北極上帝殿
56189 >>> 五龍宮
56190 >>> 大邑慈安宮
56191 >>> 拷潭村清山寺
56192 >>> 天金堂
56193 >>> 北極宮
56194 >>> 大寮 保生宮
56195 >>> 大寮江山溫仁宮
56196 >>> 大寮慈聖宮
56197 >>> 興糖福德祠
56198 >>> 明修善堂
56199 >>> 林仔頭護安宮
56200 >>> 民安宮
56201 >>> 西竹堂
56202 >>> 屏東市新三元宮
56205 >>> 鳳邑（想思媽）瑞安宮
56206 >>> 鳳邑保興宮
56207 >>> 寶善堂
56208 >>> 北辰宮
56209 >>> 鳳邑赤山代天府興安宮
56210 >>> 皇奉堂
56212 >>> 明善佛寺
56213 >>> 福德宮
56215 >>> 下菜園田南宮田都元帥
56216 >>> 赤山上頭角文農宮
56217 >>> 高雄鳳山天師殿
56219 >>> 林溪禪寺
56220 >>> 鳳山區天旨無虛殿
56221 >>> 鳳龍寺
56222 >>> 高雄林園 協天宮
56225 >>> 高雄市林園區林內里福德廟
56226 >>> 汕尾爐濟殿
56227 >>> 誠南福德堂
56228 >>> 先鋒廟
56229 >>> 林園三聖宮
56230 >>> 林園西溪北極殿
56231 >>> 南天宮
56232 >>> 三元殿管理委員會
56233 >>> 頂厝董龍宮
56234 >>> 汕尾東鳳宮
56235 >>> 西溪賜安宮
56236 >>> 港埔港龍宮
56237 >>> 誠勇天上聖母
56238 >>> 聖帝殿
56239 >>> 靈帝殿
56240 >>> 保生宮
56241 >>> 汕尾三清宮代天府
56242 >>> 林園慈天宮
56243 >>> 中坑門金興宮
56244 >>> 汕尾北極殿
56245 >>> 港嘴池鳳宮
56246 >>> 清龍宮
56251 >>> 田中央瑞鳳宮
56252 >>> 罟仔寮郭龍宮
56253 >>> 至虔堂
56255 >>> 修性佛堂
56256 >>> 港埔震靈宮
56258 >>> 清水岩山林園天公廟
56259 >>> 中港福安宮
56261 >>> 林園太龍堂
56262 >>> 大樹保安宮
56263 >>> 赤山巖
56264 >>> 蚵仔寮朝天宮
56265 >>> 赤崁代天巡狩慈善宮
56266 >>> 蚵仔寮天后宮
56267 >>> 龍安堂
56268 >>> 梓官慈惠堂
56270 >>> 彌陀濟陽宮
56271 >>> 赤崁保生宮
56272 >>> 南天宮
56273 >>> 湖內普濟宮
56274 >>> 海埔李聖宮
56275 >>> 湖東里天福宮
56276 >>> 大湖長壽宮
56277 >>> 湖內鎮安宮
56278 >>> 海埔海山宮
56279 >>> 擇善佛堂
56280 >>> 圍仔內月眉池慈濟宮
56281 >>> 海埔紫碧順王廟
56283 >>> 高雄 湖內 皇天宮
56285 >>> 普剛精舍
56286 >>> 靜林山白雲寺
56288 >>> 財團法人一貫道興毅純陽聖道院
56289 >>> 下茄萣金鑾宮
56290 >>> 媽祖廟
56291 >>> 白砂崙聖母宮
56295 >>> 慈雲寺
56307 >>> 神農宮
56310 >>> 法性禪寺
56311 >>> 新發慈雲宮
